date,fc,fc_lower,fc_upper,yy,k,j,chosen_param,date_forecast,geo_slice
2028-07-01,79388.1756992832,72905.92576907713,86413.84291847535,price,Atlanta - GA - Bartow County,Class C,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Bartow County - Class C
2028-10-01,79280.60526444665,72475.6079147277,86689.70918558685,price,Atlanta - GA - Bartow County,Class C,"1, 0, 0",2023-10-01,Submarket - Atlanta - GA - Bartow County - Class C
2023-10-01,998.1479583667436,998.1479583667436,998.1479583667436,ef_r,Atlanta - GA - Bartow County,Class C,"1, 0, 1",2023-10-01,Submarket - Atlanta - GA - Bartow County - Class C
2024-01-01,1015.6166509227768,1013.2015237293567,1018.0317781161972,ef_r,Atlanta - GA - Bartow County,Class C,"1, 0, 1",2023-10-01,Submarket - Atlanta - GA - Bartow County - Class C
2024-04-01,1026.0793018479912,1021.1527831118908,1031.0176745761905,ef_r,Atlanta - GA - Bartow County,Class C,"1, 0, 1",2023-10-01,Submarket - Atlanta - GA - Bartow County - Class C
2024-07-01,1044.7633027098773,1037.2078165515409,1052.355389342788,ef_r,Atlanta - GA - Bartow County,Class C,"1, 0, 1",2023-10-01,Submarket - Atlanta - GA - Bartow County - Class C
2024-10-01,1064.5719421963672,1054.2621496733116,1074.9571614597116,ef_r,Atlanta - GA - Bartow County,Class C,"1, 0, 1",2023-10-01,Submarket - Atlanta - GA - Bartow County - Class C
2025-01-01,1076.187664920335,1062.9564922296383,1089.5502254114767,ef_r,Atlanta - GA - Bartow County,Class C,"1, 0, 1",2023-10-01,Submarket - Atlanta - GA - Bartow County - Class C
2025-04-01,1089.5032571911324,1073.271087084826,1105.939425883167,ef_r,Atlanta - GA - Bartow County,Class C,"1, 0, 1",2023-10-01,Submarket - Atlanta - GA - Bartow County - Class C
2025-07-01,1100.7426714235307,1081.4731810178853,1120.305618221112,ef_r,Atlanta - GA - Bartow County,Class C,"1, 0, 1",2023-10-01,Submarket - Atlanta - GA - Bartow County - Class C
2025-10-01,1105.4749925840104,1083.226004799235,1128.122708485731,ef_r,Atlanta - GA - Bartow County,Class C,"1, 0, 1",2023-10-01,Submarket - Atlanta - GA - Bartow County - Class C
2026-01-01,1116.407980592797,1090.909852429838,1142.4343280480318,ef_r,Atlanta - GA - Bartow County,Class C,"1, 0, 1",2023-10-01,Submarket - Atlanta - GA - Bartow County - Class C
2026-04-01,1126.4453302340287,1097.654339092566,1155.9139865771683,ef_r,Atlanta - GA - Bartow County,Class C,"1, 0, 1",2023-10-01,Submarket - Atlanta - GA - Bartow County - Class C
2026-07-01,1141.846697293563,1109.567021662255,1174.9775773354543,ef_r,Atlanta - GA - Bartow County,Class C,"1, 0, 1",2023-10-01,Submarket - Atlanta - GA - Bartow County - Class C
2026-10-01,1156.6114348274325,1120.7737177605914,1193.496508457025,ef_r,Atlanta - GA - Bartow County,Class C,"1, 0, 1",2023-10-01,Submarket - Atlanta - GA - Bartow County - Class C
2027-01-01,1167.2719235687287,1127.9296787515568,1207.877141077883,ef_r,Atlanta - GA - Bartow County,Class C,"1, 0, 1",2023-10-01,Submarket - Atlanta - GA - Bartow County - Class C
2027-04-01,1179.2637436648406,1136.3164551919942,1223.7138566595256,ef_r,Atlanta - GA - Bartow County,Class C,"1, 0, 1",2023-10-01,Submarket - Atlanta - GA - Bartow County - Class C
2027-07-01,1191.2615769557738,1144.6465347738738,1239.6432242240276,ef_r,Atlanta - GA - Bartow County,Class C,"1, 0, 1",2023-10-01,Submarket - Atlanta - GA - Bartow County - Class C
2027-10-01,1201.5468825803334,1151.268971016066,1253.8772394175,ef_r,Atlanta - GA - Bartow County,Class C,"1, 0, 1",2023-10-01,Submarket - Atlanta - GA - Bartow County - Class C
2028-01-01,1211.2897563649835,1157.301177858918,1267.64180505946,ef_r,Atlanta - GA - Bartow County,Class C,"1, 0, 1",2023-10-01,Submarket - Atlanta - GA - Bartow County - Class C
2028-04-01,1219.3303635909974,1161.6555638069972,1279.701609037421,ef_r,Atlanta - GA - Bartow County,Class C,"1, 0, 1",2023-10-01,Submarket - Atlanta - GA - Bartow County - Class C
2028-07-01,1228.6459158193256,1167.1828902702061,1293.1661663286627,ef_r,Atlanta - GA - Bartow County,Class C,"1, 0, 1",2023-10-01,Submarket - Atlanta - GA - Bartow County - Class C
2028-10-01,1243.3803550349144,1177.8097792862216,1312.4086196338283,ef_r,Atlanta - GA - Bartow County,Class C,"1, 0, 1",2023-10-01,Submarket - Atlanta - GA - Bartow County - Class C
2023-10-01,101684.6767,101684.6767,101684.6767,price,Dallas-Fort Worth - TX - Grapevine,Class C,"1, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2024-01-01,101920.02861891768,101748.2184278164,102091.83881001899,price,Dallas-Fort Worth - TX - Grapevine,Class C,"1, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2024-04-01,102308.68939039236,101876.41260450117,102741.84360194577,price,Dallas-Fort Worth - TX - Grapevine,Class C,"1, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2024-07-01,102675.97533878384,101933.28022509563,103422.17482100872,price,Dallas-Fort Worth - TX - Grapevine,Class C,"1, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2024-10-01,102783.95437870307,101700.279024817,103876.10692638604,price,Dallas-Fort Worth - TX - Grapevine,Class C,"1, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2025-01-01,102802.10843770923,101360.40172096447,104259.9496570648,price,Dallas-Fort Worth - TX - Grapevine,Class C,"1, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2025-04-01,103188.87455017539,101372.8574838223,105031.63930010903,price,Dallas-Fort Worth - TX - Grapevine,Class C,"1, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2025-07-01,103296.01788011659,101100.50994843023,105531.92991852708,price,Dallas-Fort Worth - TX - Grapevine,Class C,"1, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2025-10-01,103402.63786599357,100822.09148864221,106040.4076627191,price,Dallas-Fort Worth - TX - Grapevine,Class C,"1, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2026-01-01,103499.23594309518,100530.0762388181,106545.6614696704,price,Dallas-Fort Worth - TX - Grapevine,Class C,"1, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2026-04-01,103573.32921857816,100213.72075695028,107033.4955556711,price,Dallas-Fort Worth - TX - Grapevine,Class C,"1, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2026-07-01,103642.9835586466,99891.67801533449,107521.41673763983,price,Dallas-Fort Worth - TX - Grapevine,Class C,"1, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2026-10-01,103713.90309283281,99570.15573247698,108014.64377282243,price,Dallas-Fort Worth - TX - Grapevine,Class C,"1, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2027-01-01,103773.70454487976,99237.72688938127,108499.82823577506,price,Dallas-Fort Worth - TX - Grapevine,Class C,"1, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2027-04-01,103834.16916560376,98906.12488337618,108988.81614610333,price,Dallas-Fort Worth - TX - Grapevine,Class C,"1, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2027-07-01,103877.30120433691,98558.44635410361,109462.48422197932,price,Dallas-Fort Worth - TX - Grapevine,Class C,"1, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2027-10-01,103918.97934451944,98210.12863334543,109937.1762663943,price,Dallas-Fort Worth - TX - Grapevine,Class C,"1, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2028-01-01,103963.56397738832,97865.43560405857,110417.36157615851,price,Dallas-Fort Worth - TX - Grapevine,Class C,"1, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2028-04-01,104008.61242726265,97522.12615209042,110900.39275386196,price,Dallas-Fort Worth - TX - Grapevine,Class C,"1, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2028-07-01,104033.03709812637,97160.48743369932,111363.72792288351,price,Dallas-Fort Worth - TX - Grapevine,Class C,"1, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2028-10-01,104070.1678730425,96811.92215103278,111842.74202012835,price,Dallas-Fort Worth - TX - Grapevine,Class C,"1, 0, 1",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2023-10-01,1291.3969574890818,1291.3969574890818,1291.3969574890818,ef_r,Dallas-Fort Worth - TX - Grapevine,Class C,"0, 0, 0",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2024-01-01,1294.8658303661566,1294.3927528672448,1295.3389078650682,ef_r,Dallas-Fort Worth - TX - Grapevine,Class C,"0, 0, 0",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2024-04-01,1304.0048063904626,1303.0542150301342,1304.9557443557894,ef_r,Dallas-Fort Worth - TX - Grapevine,Class C,"0, 0, 0",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2024-07-01,1301.4052497756054,1299.9792055334133,1302.8323365191463,ef_r,Dallas-Fort Worth - TX - Grapevine,Class C,"0, 0, 0",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2024-10-01,1292.3028279643927,1290.4105364726306,1294.1971998535214,ef_r,Dallas-Fort Worth - TX - Grapevine,Class C,"0, 0, 0",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2025-01-01,1292.9621233230362,1290.5876998412816,1295.340040229619,ef_r,Dallas-Fort Worth - TX - Grapevine,Class C,"0, 0, 0",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2025-04-01,1294.6953113007885,1291.8364722970198,1297.5594204587321,ef_r,Dallas-Fort Worth - TX - Grapevine,Class C,"0, 0, 0",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2025-07-01,1294.2051096592968,1290.8656547792716,1297.551966663541,ef_r,Dallas-Fort Worth - TX - Grapevine,Class C,"0, 0, 0",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2025-10-01,1292.4858771655015,1288.669522142472,1296.3121176629631,ef_r,Dallas-Fort Worth - TX - Grapevine,Class C,"0, 0, 0",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2026-01-01,1292.611113004005,1288.3135691348318,1296.9213948554761,ef_r,Dallas-Fort Worth - TX - Grapevine,Class C,"0, 0, 0",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2026-04-01,1292.9402031274292,1288.160878883827,1297.7354802860602,ef_r,Dallas-Fort Worth - TX - Grapevine,Class C,"0, 0, 0",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2026-07-01,1292.8472267280404,1287.587616891709,1298.1263607382953,ef_r,Dallas-Fort Worth - TX - Grapevine,Class C,"0, 0, 0",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2026-10-01,1292.521040360248,1286.7823421410806,1298.2831899673176,ef_r,Dallas-Fort Worth - TX - Grapevine,Class C,"0, 0, 0",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2027-01-01,1292.5448266957912,1286.3258970771271,1298.7914993442407,ef_r,Dallas-Fort Worth - TX - Grapevine,Class C,"0, 0, 0",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2027-04-01,1292.6073266465028,1285.908140835987,1299.338908008949,ef_r,Dallas-Fort Worth - TX - Grapevine,Class C,"0, 0, 0",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2027-07-01,1292.5896724484246,1285.4107785273154,1299.8059727831671,ef_r,Dallas-Fort Worth - TX - Grapevine,Class C,"0, 0, 0",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2027-10-01,1292.5277331362688,1284.869569188515,1300.2286728575452,ef_r,Dallas-Fort Worth - TX - Grapevine,Class C,"0, 0, 0",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2028-01-01,1292.5322508310646,1284.3946476312162,1300.7183607660334,ef_r,Dallas-Fort Worth - TX - Grapevine,Class C,"0, 0, 0",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2028-04-01,1292.5441211543562,1283.9272079390844,1301.215632278859,ef_r,Dallas-Fort Worth - TX - Grapevine,Class C,"0, 0, 0",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2028-07-01,1292.540768306425,1283.4448165736371,1301.697768489962,ef_r,Dallas-Fort Worth - TX - Grapevine,Class C,"0, 0, 0",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2028-10-01,1292.5290047932142,1282.9542549642715,1302.171613086439,ef_r,Dallas-Fort Worth - TX - Grapevine,Class C,"0, 0, 0",2023-10-01,Submarket - Dallas-Fort Worth - TX - Grapevine - Class C
2023-10-01,133211.8182,133211.8182,133211.8182,price,New York - NY - Middletown/Goshen,Class C,"1, 0, 0",2023-10-01,Submarket - New York - NY - Middletown/Goshen - Class C
2024-01-01,133364.2745783303,133317.59893977907,133410.95021688155,price,New York - NY - Middletown/Goshen,Class C,"1, 0, 0",2023-10-01,Submarket - New York - NY - Middletown/Goshen - Class C
2024-04-01,133393.94933466098,133292.85107643984,133495.08569326467,price,New York - NY - Middletown/Goshen,Class C,"1, 0, 0",2023-10-01,Submarket - New York - NY - Middletown/Goshen - Class C
2024-07-01,133443.61509809963,133285.58177867965,133601.77285800717,price,New York - NY - Middletown/Goshen,Class C,"1, 0, 0",2023-10-01,Submarket - New York - NY - Middletown/Goshen - Class C
2024-10-01,133492.29142023885,133276.44189851324,133708.4024474681,price,New York - NY - Middletown/Goshen,Class C,"1, 0, 0",2023-10-01,Submarket - New York - NY - Middletown/Goshen - Class C
2025-01-01,133521.92913272706,133247.84284725468,133796.4655768615,price,New York - NY - Middletown/Goshen,Class C,"1, 0, 0",2023-10-01,Submarket - New York - NY - Middletown/Goshen - Class C
2025-04-01,133538.12092687294,133205.67091575405,133871.2613159685,price,New York - NY - Middletown/Goshen,Class C,"1, 0, 0",2023-10-01,Submarket - New York - NY - Middletown/Goshen - Class C
2025-07-01,133548.58143642233,133157.73847406887,133940.4064734794,price,New York - NY - Middletown/Goshen,Class C,"1, 0, 0",2023-10-01,Submarket - New York - NY - Middletown/Goshen - Class C
2025-10-01,133555.29863391235,133106.07054263985,134005.851906973,price,New York - NY - Middletown/Goshen,Class C,"1, 0, 0",2023-10-01,Submarket - New York - NY - Middletown/Goshen - Class C
2026-01-01,133559.32489095212,133051.73301290977,134068.63643151155,price,New York - NY - Middletown/Goshen,Class C,"1, 0, 0",2023-10-01,Submarket - New York - NY - Middletown/Goshen - Class C
2026-04-01,133561.69269081292,132995.76274357096,134129.78813533165,price,New York - NY - Middletown/Goshen,Class C,"1, 0, 0",2023-10-01,Submarket - New York - NY - Middletown/Goshen - Class C
2026-07-01,133563.12650056084,132938.8850006801,134190.0306788473,price,New York - NY - Middletown/Goshen,Class C,"1, 0, 0",2023-10-01,Submarket - New York - NY - Middletown/Goshen - Class C
2026-10-01,133563.99451999707,132881.46808452642,134249.73215788085,price,New York - NY - Middletown/Goshen,Class C,"1, 0, 0",2023-10-01,Submarket - New York - NY - Middletown/Goshen - Class C
2027-01-01,133564.51336563425,132823.72845041493,134309.10934881456,price,New York - NY - Middletown/Goshen,Class C,"1, 0, 0",2023-10-01,Submarket - New York - NY - Middletown/Goshen - Class C
2027-04-01,133564.8223778729,132765.8051903774,134368.30184024322,price,New York - NY - Middletown/Goshen,Class C,"1, 0, 0",2023-10-01,Submarket - New York - NY - Middletown/Goshen - Class C
2027-07-01,133565.00744307233,132707.7839684405,134427.3957411512,price,New York - NY - Middletown/Goshen,Class C,"1, 0, 0",2023-10-01,Submarket - New York - NY - Middletown/Goshen - Class C
2027-10-01,133565.1182751564,132649.7143404459,134486.44092390453,price,New York - NY - Middletown/Goshen,Class C,"1, 0, 0",2023-10-01,Submarket - New York - NY - Middletown/Goshen - Class C
2028-01-01,133565.184488585,132591.62580735915,134545.46711682706,price,New York - NY - Middletown/Goshen,Class C,"1, 0, 0",2023-10-01,Submarket - New York - NY - Middletown/Goshen - Class C
2028-04-01,133565.22401831718,132533.53622184272,134604.49233752946,price,New York - NY - Middletown/Goshen,Class C,"1, 0, 0",2023-10-01,Submarket - New York - NY - Middletown/Goshen - Class C
2028-07-01,133565.2476430246,132475.4563034638,134663.52742411205,price,New York - NY - Middletown/Goshen,Class C,"1, 0, 0",2023-10-01,Submarket - New York - NY - Middletown/Goshen - Class C
2028-10-01,133565.26176215243,132417.3924092218,134722.57881875642,price,New York - NY - Middletown/Goshen,Class C,"1, 0, 0",2023-10-01,Submarket - New York - NY - Middletown/Goshen - Class C
2023-10-01,1716.4563261953201,1716.4563261953201,1716.4563261953201,ef_r,New York - NY - Middletown/Goshen,Class C,"0, 0, 0",2023-10-01,Submarket - New York - NY - Middletown/Goshen - Class C
2024-01-01,1714.1296834184514,1711.5218805389352,1716.737486297967,ef_r,New York - NY - Middletown/Goshen,Class C,"0, 0, 0",2023-10-01,Submarket - New York - NY - Middletown/Goshen - Class C
2024-04-01,1710.454308686572,1705.2517913607335,1715.6647500542338,ef_r,New York - NY - Middletown/Goshen,Class C,"0, 0, 0",2023-10-01,Submarket - New York - NY - Middletown/Goshen - Class C
2024-07-01,1721.0104912447523,1713.1850863472207,1728.859689440087,ef_r,New York - NY - Middletown/Goshen,Class C,"0, 0, 0",2023-10-01,Submarket - New York - NY - Middletown/Goshen - Class C
